# molecule         = LiH
# geometry         = Li 0 0 0; H 0 0 {R:.6f}
# basis            = sadlej
# basis_source     = sadlej.gbs
# lambda           = 0.000000
# omega            = 0.006400
# mode_dir         = [0.0, 0.0, 1.0]
# scheme           = axial
# offdiag          = none
# method           = QED-FCI
# nboson_max       = 20
# n_fock_states    = 21
# ff_step_h        = 0.0005
# n_field_points   = 9
# fci_tol          = 1e-11
# fci_max_cycle    = 300
# scf_conv_tol     = 1e-12
# center_geometry  = True
# frozen_core_orbitals = 1
# coherent_state   = True
# z_selfconsistent_iter = 4
# R_range_Ang      = 0.8:0.1:6.0
# R_e_ref_Ang      = 1.5957
# pyscf            = 2.11.0
# python           = 3.13.12
# host             = fedora
# date             = 2026-08-14 09:59:00
# columns          = R,mu_abs,mu_x,mu_y,mu_z,a_xx,a_yy,a_zz,a_xz,a_iso,err_xx,err_yy,err_zz,dse_mu_z,dse_a_xx,dse_a_yy,dse_a_zz,dse_a_iso,boson_gap,status
#             R         mu_abs           mu_x           mu_y           mu_z           a_xx           a_yy           a_zz           a_xz          a_iso         err_xx         err_yy         err_zz       dse_mu_z       dse_a_xx       dse_a_yy       dse_a_zz      dse_a_iso      boson_gap         status
     1.800000       2.493647      -0.000000       0.000000      -2.493647      33.886494      33.886494      34.889533       0.000000      34.220841       0.005169       0.005169       0.013984      -2.493647      33.886471      33.886471      34.889512      34.220818            nan  OK
     1.900000       2.576254       0.000000       0.000000      -2.576254      36.091708      36.091708      40.029584       0.000000      37.404334       0.005963       0.005963       0.018745      -2.576254      36.091698      36.091698      40.029574      37.404323            nan  OK
     2.000000       2.657225       0.000000       0.000000      -2.657225      38.489219      38.489219      46.086066       0.000000      41.021501       0.006882       0.006882       0.025174      -2.657225      38.489185      38.489185      46.086033      41.021468            nan  OK
     2.100000       2.735076      -0.000000       0.000000      -2.735076      41.095472      41.095472      53.259389       0.000000      45.150111       0.008005       0.008005       0.033894      -2.735076      41.095469      41.095469      53.259381      45.150106            nan  OK
     2.200000       2.808168       0.000000       0.000000      -2.808168      43.932596      43.932596      61.797349       0.000000      49.887513       0.009302       0.009302       0.045572      -2.808168      43.932583      43.932583      61.797334      49.887500            nan  OK
     2.300000       2.874662       0.000000       0.000000      -2.874662      47.027213      47.027213      72.003219       0.000000      55.352548       0.010824       0.010824       0.061074      -2.874662      47.027184      47.027184      72.003187      55.352518            nan  OK
     2.400000       2.932494       0.000000       0.000000      -2.932494      50.410103      50.410103      84.242799       0.000000      61.687668       0.012623       0.012623       0.081302      -2.932494      50.410085      50.410085      84.242772      61.687647            nan  OK
     2.500000       2.979345       0.000000       0.000000      -2.979345      54.115867      54.115867      98.946591       0.000000      69.059442       0.014694       0.014694       0.106913      -2.979345      54.115824      54.115824      98.946532      69.059393            nan  OK
     2.600000       3.012632      -0.000000       0.000000      -3.012632      58.181968      58.181968     116.601488       0.000000      77.655141       0.017083       0.017083       0.137957      -3.012632      58.181908      58.181908     116.601428      77.655081            nan  OK
     2.700000       3.029512       0.000000       0.000000      -3.029512      62.647419      62.647419     137.724526       0.000000      87.673121       0.019800       0.019800       0.172894      -3.029512      62.647335      62.647335     137.724441      87.673037            nan  OK
     2.800000       3.026942       0.000000       0.000000      -3.026942      67.550011      67.550011     162.806533       0.000000      99.302185       0.022866       0.022866       0.207421      -3.026942      67.549947      67.549947     162.806463      99.302119            nan  OK
     2.900000       3.001791       0.000000       0.000000      -3.001791      72.922245      72.922245     192.213372       0.000000     112.685954       0.026170       0.026170       0.232714      -3.001791      72.922136      72.922136     192.213275     112.685849            nan  OK
     3.000000       2.951062       0.000000       0.000000      -2.951062      78.784535      78.784535     226.033580       0.000000     127.867550       0.029720       0.029720       0.234437      -2.951062      78.784477      78.784477     226.033612     127.867522            nan  OK
     3.100000       2.872232      -0.000000       0.000000      -2.872232      85.137278      85.137278     263.877364       0.000000     144.717306       0.033265       0.033265       0.193208      -2.872232      85.137221      85.137221     263.877297     144.717246            nan  OK
     3.200000       2.763724       0.000000       0.000000      -2.763724      91.950396      91.950396     304.659127       0.000000     162.853306       0.036577       0.036577       0.089853      -2.763724      91.950290      91.950290     304.659015     162.853199            nan  OK
     3.300000       2.625454       0.000000       0.000000      -2.625454      99.153754      99.153754     346.443989       0.000000     181.583833       0.039469       0.039469       0.083948      -2.625454      99.153717      99.153717     346.443948     181.583794            nan  OK
     3.400000       2.459347       0.000000       0.000000      -2.459347     106.631815     106.631815     386.476759       0.000000     199.913463       0.041515       0.041515       0.312165      -2.459347     106.631779     106.631779     386.476723     199.913427            nan  OK
     3.500000       2.269623      -0.000000       0.000000      -2.269623     114.224888     114.224888     421.499543       0.000000     216.649773       0.042476       0.042476       0.546116      -2.269623     114.224841     114.224841     421.499497     216.649726            nan  OK
     3.600000       2.062669      -0.000000       0.000000      -2.062669     121.741821     121.741821     448.364689       0.000000     230.616110       0.042184       0.042184       0.713631      -2.062669     121.741756     121.741756     448.364620     230.616044            nan  OK
     3.700000       1.846407      -0.000000       0.000000      -1.846407     128.982117     128.982117     464.773563       0.000000     240.912599       0.040689       0.040689       0.747244      -1.846407     128.982082     128.982082     464.773528     240.912564            nan  OK
     3.800000       1.629262      -0.000000       0.000000      -1.629262     135.763227     135.763227     469.844704       0.000000     247.123720       0.038071       0.038071       0.617231      -1.629262     135.763155     135.763155     469.844634     247.123648            nan  OK
     3.900000       1.419024      -0.000000       0.000000      -1.419024     141.943780     141.943780     464.256838       0.000000     249.381466       0.034672       0.034672       0.346395      -1.419024     141.943667     141.943667     464.256728     249.381354            nan  OK
     4.000000       1.221940      -0.000000       0.000000      -1.221940     147.437511     147.437511     449.929681       0.000000     248.268234       0.030827       0.030827       0.002478      -1.221940     147.437334     147.437334     449.929509     248.268059            nan  OK
     4.100000       1.042242       0.000000       0.000000      -1.042242     152.214056     152.214056     429.429367       0.000000     244.619160       0.027030       0.027030       0.356169      -1.042242     152.214070     152.214070     429.429369     244.619170            nan  OK
     4.200000       0.882141       0.000000       0.000000      -0.882141     156.291180     156.291180     405.368586       0.000000     239.316982       0.023256       0.023256       0.656769      -0.882141     156.291183     156.291183     405.368584     239.316983            nan  OK
     4.300000       0.742145       0.000000       0.000000      -0.742145     159.719484     159.719484     379.985363       0.000000     233.141444       0.019791       0.019791       0.874053      -0.742145     159.719477     159.719477     379.985360     233.141438            nan  OK
     4.400000       0.621523       0.000000       0.000000      -0.621523     162.568965     162.568965     354.954032       0.000000     226.697321       0.016724       0.016724       1.002838      -0.621523     162.568962     162.568962     354.954026     226.697317            nan  OK
     4.500000       0.518768      -0.000000       0.000000      -0.518768     164.916988     164.916988     331.376234       0.000000     220.403403       0.014082       0.014082       1.054235      -0.518768     164.916985     164.916985     331.376232     220.403401            nan  OK
     4.600000       0.431981      -0.000000       0.000000      -0.431981     166.840064     166.840064     309.872720       0.000000     214.517616       0.011838       0.011838       1.046412      -0.431981     166.840046     166.840046     309.872707     214.517600            nan  OK
     4.700000       0.359143      -0.000000       0.000000      -0.359143     168.408805     168.408805     290.708153       0.000000     209.175254       0.009968       0.009968       0.998198      -0.359143     168.408782     168.408782     290.708138     209.175234            nan  OK
     4.800000       0.298290      -0.000000       0.000000      -0.298290     169.685587     169.685587     273.909142       0.000000     204.426772       0.008430       0.008430       0.925674      -0.298290     169.685577     169.685577     273.909126     204.426760            nan  OK
     4.900000       0.247613      -0.000000       0.000000      -0.247613     170.723871     170.723871     259.358335       0.000000     200.268692       0.007155       0.007155       0.841081      -0.247613     170.723865     170.723865     259.358321     200.268684            nan  OK
     5.000000       0.205503      -0.000000       0.000000      -0.205503     171.568522     171.568522     246.862048       0.000000     196.666364       0.006064       0.006064       0.752923      -0.205503     171.568448     171.568448     246.861987     196.666295            nan  OK
     5.100000       0.170562      -0.000000       0.000000      -0.170562     172.256374     172.256374     236.194762       0.000000     193.569170       0.005219       0.005219       0.666779      -0.170562     172.256335     172.256335     236.194721     193.569130            nan  OK
     5.200000       0.141595      -0.000000       0.000000      -0.141595     172.817828     172.817828     227.127145       0.000000     190.920934       0.004495       0.004495       0.585820      -0.141595     172.817769     172.817769     227.127084     190.920874            nan  OK
     5.300000       0.117591      -0.000000       0.000000      -0.117591     173.277320     173.277320     219.441200       0.000000     188.665280       0.003922       0.003922       0.511772      -0.117591     173.277288     173.277288     219.441162     188.665246            nan  OK
     5.400000       0.097703      -0.000000       0.000000      -0.097703     173.654767     173.654767     212.938530       0.000000     186.749355       0.003409       0.003409       0.445212      -0.097703     173.654696     173.654696     212.938453     186.749282            nan  OK
     5.500000       0.081224      -0.000000       0.000000      -0.081224     173.966018     173.966018     207.442976       0.000000     185.125004       0.002982       0.002982       0.386190      -0.081224     173.965920     173.965920     207.442891     185.124910            nan  OK
     5.600000       0.067567      -0.000000       0.000000      -0.067567     174.223806     174.223806     202.801131       0.000000     183.749581       0.002659       0.002659       0.334328      -0.067567     174.223720     174.223720     202.801045     183.749495            nan  OK
     5.700000       0.056246      -0.000000       0.000000      -0.056246     174.438470     174.438470     198.880998       0.000000     182.585980       0.002369       0.002369       0.289030      -0.056246     174.438380     174.438380     198.880902     182.585887            nan  OK
     5.800000       0.046857       0.000000       0.000000      -0.046857     174.618181     174.618181     195.569840       0.000000     181.602068       0.002122       0.002122       0.249657      -0.046857     174.618083     174.618083     195.569735     181.601967            nan  OK
     5.900000       0.039069      -0.000000       0.000000      -0.039069     174.769450     174.769450     192.771976       0.000000     180.770292       0.001950       0.001950       0.215565      -0.039069     174.769401     174.769401     192.771890     180.770231            nan  OK
     6.000000       0.032605      -0.000000       0.000000      -0.032605     174.897662     174.897662     190.406624       0.000000     180.067316       0.001765       0.001765       0.186080      -0.032605     174.897599     174.897599     190.406541     180.067246            nan  OK
